tweet_id,emotions,author,content
1693995816,neutral,Mrdeed,"Stoppped following ama, i really need a clean break... on another note, kate is being super nice right now  Off to work"
1693995832,neutral,JS040206,Waiting on laundry to finish so I can go HOME. Think I'll do my nails while I wait
1693995838,neutral,SublimeFire,@RaeRae440 It's surprising how much Billy Idol turns up in tweets. I monitor constantly - not that I'm obsessed or anything!  #BillyIdol
1693995855,neutral,mustntgrumble,Morning all - woken by neighbour's kids screaming in the garden before 8am so not in a very benevolent mood...  you have been warned!
1693995916,neutral,closedlavenders,@galacticfaerie Sounds great. I'm looking forward to it then
1693995975,neutral,LovinBenjamin,@moonfrye LOL and that's why I use my iPod touch
1693995992,neutral,PalabricaC,hehe tweet time... bastos talaga chux
1693996020,neutral,cityy,...love and wanted to share with my followers. feeling inspirational. ive had a long day.
1693996029,neutral,MichaelDWalker,@LarryBenet Per Taylor Dayne conversation.  It's official I am now jealous of you.
1693996048,neutral,strawberrynose,I've worked my finger tips bare today coding. But we got there.
1693996152,neutral,cheetahdriver,wake up...and go make breakfast..
1693996153,neutral,barbfh,@LadyRubaiyat It will warm up once you start digging
1693996217,neutral,billingtonart,@velvetella Bye ! Have a great time being whisked away
1693996268,neutral,deadstockric,"@BoomKatt yes yes I AM, networking whore to the fullest.......and this girl is rih next to me"
1693996271,neutral,KelseyTap,can't sleep so i'm watching some more Gilmore Girls
1693996317,neutral,ghankit,feels like spammers season .....is called summer season
1693996338,neutral,lynne08,"ohh. i didnt double tweet a while ago, did i? now i did."
1693996358,neutral,MizSadittyFancy,Fancy is a 187 hun got u doin things u aint never done
1693996375,neutral,catbook,'SMUDGER' is cleaning herself  http://apps.facebook.com/catbook/profile/view/5726504
1693996722,neutral,boywonder101,Good morning world
1693996776,neutral,roseohh,"@alicedric can't wait for it. i love your scripts. honestly, you should have a future career as a script writer  - Stock Twits"
1693996800,neutral,samanthapangkey,"@DavidArchie if you don't mind, change your profile pic with a picture of you in UK. It'll be fun"
1693996812,neutral,trishjones,"@MrMaxROI Hey, it's good to see you here! Will now follow you. Would be nice to have a photo!"
1693996885,neutral,jecaaa,"just woke up, no school today, we are free"
1693996936,neutral,Bigga_L,im still waitin for my girl to come home...i wanna go shopping
1693997007,neutral,ChitraChaudhuri,"Tweet you later, have a wonderful day."
1693997014,neutral,Floris,Last song .. then I really have to go  ? http://blip.fm/~5jbvo
1693997037,neutral,ArchieFan18,"@DavidArchie Good luck! If I remember right, everything in England is a rip off, anyway! And next time, write me back! Haha"
1693997042,neutral,sabrinajonas,Got my braces tightened today. Then I got McDonalds! HAHA  Sport tomorrow yay yay yay! Netball tryouts.. wish me luck to make the team! :l
1693997109,neutral,Aquilaquail,"Have lots 2do as usual! laundry, thanking God, cleaning house, praising God, cutting the hedge and thanking and praising God some more!"
1693997133,neutral,WollemiPine,@Rosiecosy Thanks for sympathy. It wasn't too bad until about an hour ago when I started thinking of the appointment tomorrow.
1693997187,neutral,noangelvfc,tafe was actually quite good. for once
1693997206,neutral,AlexaGallardo,@SaraHDanger Haha I think we're all in the same situation! lol
1693997207,neutral,Niraja,"@neo_kryptik the usual... applications, checking statuses, reading stuff that's ... wel... not arbit  etc"
1693997236,neutral,philmabs,"True to form, Bank Holiday Monday looks like it might be rainy. Hope it holds off til later, family&amp;friends plan walk and picnic today"
1693997278,neutral,ilanbr,"@tracymacy Thanks for follow. Was just adding you from your twitter page, after commenting your blog"
1693997318,neutral,Kristy92K,@Kayleigh_Stack i wish i could go to both but i don't think i'll be allowed :p either way with two shows going your bound to get a ticket
1693997384,neutral,bsandeep,@chicalit finding a place to crap on the move eh? Whoever said technology is crap?
1693997413,neutral,taltalk,"@gawd0r Yeah, my dad calls me Taltal, but it was taken on AOL back in 96, so I added a K for my last name, coincidence is Tal Talk."
1693997424,neutral,netteface,@MODELCHiCK2 thank u soooooo much lil mama xoxo
1693997507,neutral,smartestgames,Someone in UNITED STATES liked Jelly Blocks http://tinyurl.com/dgpr7q
1693997524,neutral,iloveFeme,@Nadiney I went for the sweetheart.. Well see how things turn out..
1693997542,neutral,jwalsh,@MFlanders no I like be able to say it and it be the truth. Instead of some magical mystery tour I get led on.
1693997567,neutral,twin_arrow,"@sterestherster Adem in, adem uit"
1693997645,neutral,Culwg,@ODWGOOG Absolutely ...
1693997723,neutral,TimothyH2O,@DavidArchie Yeahhh you do that lol
1693997778,neutral,happy_cupcake8,&lt;3 KoRn... You guys are champions of the world
1693997840,neutral,mmgant,@oliviamunn How long before the Frisbee Golfer &quot;accidentally&quot; catches one in the back of the head from his friend
1693997893,neutral,avitulips,@Lilctownroaster I just added a butt to your name in my phone after I made you go home in the cold. Because I love you!
1693997942,neutral,sidish6,"@ravenousraven check out her new song &quot;sentimental, wat-a-joke-ental&quot; she's a fren  www.last.fm/music/marple+meg"
1693997992,neutral,ppinheiro76,@carlosefonseca I can give you the contact of the person who makes those cheesecakes!
1693998023,neutral,joker_princess,Not really  but its work so yea kinda
1693998094,neutral,Mattro,"@oliyoung it's stable, faster than 2.x and working."
1693998110,neutral,EmbryC,@wickedgirl24 glad you like it
1693998122,neutral,gingerpickles08,"@RealBillBailey haven't read that book, but heard of it. Feed, spay, love is a great motto for pet owners  although there is more involved"
1693998198,neutral,hugopolanco,Photo: Great night.  http://tumblr.com/xmo1pgymj
1693998372,neutral,mitathehermette,"@petrilude WHY can't we have both!? HUH, it'll make up for the raping of our twitter you just did"
1693998406,neutral,laurajayne_,"would like june the nineteenth to hurry it self up, as she is waiting very impatiently to see wes carr"
1693998536,neutral,csenglim,"the era of the word - 'UN' (not united nations lar) is coming on fast - Unconference, Unreason, ... better get those domains !"
1693998542,neutral,PeppermintKiwi,"Listening to the commentary track on Holiday Inn. Never thought I'd see Bing Crosby in black face, but the rest of the movie was cute"
1693998575,neutral,London_Law_Firm,@clarinette02 I am most honoured to receive a Twit tout en francais. But my French not good enough to pick up les nuances en 140...   LOL
1693998597,neutral,muhanado,@robinmeure &gt; &quot;live Q&amp;A 24/7&quot;... definitely the best part of twitter for me
1694013018,neutral,ItsDawns,@TerriCook  oh hi terri good now what about you? any good gossip
1694013084,neutral,ChrisWelburn,is debating giving twitter a proper go. now to try and understand it
1694013106,neutral,jenn2marie,@amber_benson  Woohoo! Well Done! I started Macarena-ing too
1694013114,neutral,preciousthings,@littlemissjoey You didn't get a public holiday today? bwahah
1694013136,neutral,kensodev,@jkreeftmeijer Yup theory is GREAT but the reality is beyond imagination...  I also made the same planning not knowing VS will FAIL on me
1694013141,neutral,austerity101,"Once again another late night.  But I scored a mojito, so ..."
1694013153,neutral,OhNo_ItsAlice,Bank holiday mondaaaaaay   Exams tomorrow  D:
1694013199,neutral,Fleech,@mybellavita just clicked on your bio. You're in Cantazaro!? Have been to Italy several times. But never Calabria!
1694013263,neutral,MaryandBessie,Lots of other people are very polite tho and ask if they can approach
1694013284,neutral,Hikoto,is damn happy. One for the end of exams and another...hehehe.  CROSSES FINGERS.
1694013301,neutral,camella_secrets,@vene2ia Thanks!  I am doing good... Did you read any of my blog posts?
1694013304,neutral,4TMSocialMedia,@AndyP007 Any tips for someone who has only made it 52 on Flight Control?
1694013371,neutral,ZantetsukenZ,"@lilazngurl1234 hi there, nice to meet you.  I am new to twitter and I guess you are too?"
1694013504,neutral,elmooo_,alrightttt twitter. i have netball nowww  this is my 600th twitter haha  byeeeee
1694013519,neutral,Aimee326,@Ryface Famous on Myspace?? You're a dillhole.
1694013577,neutral,afparungao,@creampuffs_star v. good. i thought you were registered na?
1694013584,neutral,bernietb,@druey Merlin wasn't too bad. Already watched it on BT of course
1694013591,neutral,RosieG_D,@Gennargh I also have a brain tumor called Jeffery.
1694013630,neutral,anilmujagic,Writing my first tweet
1694013641,neutral,mrsgooding,is excited. Lots of good things happening work-wise here in Melbourne
1694013668,neutral,mifter2000,recovering from mexican fiesta. Had a bit too much of a good time!
1694013685,neutral,CrazyGia,@violetasvk cool
1694013745,neutral,_skelabunnyrx,I should sleep. I've got like 5-6 hours to sleep before work. Then I've got Tuesday- Thursday off... sweet
1694013773,neutral,abaggy,@geewhy  You're just jealous!  Guess you'll be walking around the office tomorrow in your Malo!
1694013866,neutral,a2zfire,New baby arrived yesterday. A fab baby boy at 2.8 kilo  Very proud and happy
1694014043,neutral,LittlestarRed,@joeymcintyre You bet!...I'll be there in spirit (I'm in the UK really LOL) Like the pic BTW xx  x
1694014056,neutral,SandraTaosaka,@Victoria808 Wanted to get that piercing too but thought it would be distracting to others when I was giving presentations. U think?
1694014092,neutral,oliyoung,"@Mattro heh, i meant differences between b3 and b4"
1694014105,neutral,ryanmwilson,which is why i can't wait till i move out of home and life by myself next year  WACKY ADVENTURES EVERY DAY!!!!!
1694014146,neutral,rgoodchild,@rosiecd is it for dinner? the amount for dinner ones is greater than say an afternoon snack. a pack for the day is prob ok.
1694014165,neutral,CourtneySit,"I'm off! Well, home... I will see you soon!"
1694014188,neutral,tns_fan,@Elmo824 tegan and sara fan? follow them @theteganandsara
1694014215,neutral,ivylovemusic,I'm glad that I called him cause our relationship is clear now. Just happy to hear his voices eventhough he's absent from school
1694014254,neutral,TimothyH2O,"@miasmom1 Awhhh age doesn't matter, you awesome lady you!"
1694014270,neutral,youngfreshnew,@ainzneal LOL  I'm the night owl queen - why you up?
1694014318,neutral,karl_goddard,"todays line up: more work on OS bluetooth app, a brief stint with Uniservity and if I get time some CS4 tutorials... busy bank holiday"
1694014328,neutral,heyisabelle_,i really needa find more stastics
1694014476,neutral,_sandro,Waking up with Star Wars End Title Song in my had is sorta awesome .. and also kinda creepy
1694014566,neutral,nadiadd,"@GlitzyGloss Hello!! sounds very good, you can count on me, I follow you!!!"
1694014610,neutral,_uro_,"waiting for my friend to come over, so we can hang out!"
1694014630,neutral,JessVanDen,"@daisytalk yeah, I had a suspicion about that!! I think I'm going to come home and want to spend a ton of money on tools!"
1694014690,neutral,YOBROMOFOcom,British Expat Tweet Tommy and the Giant Sprout: Especially for Fly  as part of sprout seaso.. http://tinyurl.com/c7kvb6
1694014698,neutral,nikki264,"i get so sucked in to true life, and that steve-o documentary was intense, i love that shit, it's nice to see people get their lives back"
1694014711,neutral,swells14,@Dean_John what makes u think of south africa? why not italy or hawaii or something?
1694014727,neutral,CarlyShultz,is choosing to do britney for the dance showcase! yesss  cant wait. 58 days....
1694014782,neutral,Cataklyzm,"time to relieve stress at the gym!! Someone should write speeches, take exams and do research for me"
1694014784,neutral,GemmaMayRoberts,Im doing a cause in retail
1694014806,neutral,BreDaQueen,@Moni7 Moni Love...u get all da credit I wouldn't be shit on twitter w/o u...cus I wouldn't kno how 2 do shit on here ! Thanks Boo
1694014873,neutral,tinyju,#musicmonday Nicest Thing from Kate Nash
1694014894,neutral,blessie,still awake..doing my assignments and playing virtual farming
1694014912,neutral,daglan,upgraded
1694014950,neutral,enked,"@awaisnaseer always write holy words in capital dude, ALLAH HAFIZ !"
1694015081,neutral,haeima,the rain bring back some memories
1694015088,neutral,Call123,@jordinsilver So long as they hold your wine without tipping.
1694015145,neutral,londicreations,@vene2ia Great!
1694015148,neutral,Meisem,"I think more people would buy the Slap chop, if the commercial was like this: http://bit.ly/vQIUf"
1694015234,neutral,turbinedivinity,"@BearNoiz Played An.World, played Flashback, played Starcon 2, played Fallout, played every Psygnosis game out for the Amiga and the ST"
1694015244,neutral,iamkarla,"@paul_augustine Yes, it is. Though not in coffee   So what's your favorite brand?"
1694015281,neutral,archujonas,"@DavidArchie Good luck with your breakfast search. But here in the US, I have to go to bed. lol. Goodnight David."
1694015435,neutral,xxxeviiexxx,i'm still in bed and on the laptop ...yep borin !!!
1694015514,neutral,profitseller,Looking forward to the new week with the presentation of my book in a store in Dillingen today and some interesting sales seminars
1694015536,neutral,natsuperfly,just watched JONAS. It was funny.
1694015539,neutral,rarous,"@hassmanm Nemï¿½m zdrojï¿½ky Mozilly ani Perl, takï¿½e z?stanu u svï¿½ vï¿½ry ve schopnosti Ohlohu"
1694015577,neutral,sinkingducks,@damohopo Come to Rochester with me and Nikki. Beer and a Hog Roast always helps.
1694015657,neutral,lesley007,@snedwan Mooooooooornin'  How are you? Are your legs ok?
1694015680,neutral,Timonearth,@mariekehardy this will make you feel better. Will down a cocktail or 2 in your honour. Now get retorting  http://twitpic.com/4j91r
1694015703,neutral,ash677,badminton marathon tonight!  please cooperate feet!
1694015743,neutral,pumpkinspicy,watching a movie and rocking my baby kitty who is asleep in my sling hanging from my neck. So cute
1694015762,neutral,0m4r,@PeopleBrowsr nice new profile picture! Glad to see some friends in there
1694015774,neutral,boxOFjuice,"@DavidArchie  AWOOOOGAHHHHHH!!!! heheee hope you get some decently priced breakfast real quick, David"
1694015795,neutral,Abbyxoxox,morning everyone! another dat of school
1694015800,neutral,xxJadeyyxx,@shaundiviney THATS BETTER! lol
1694015825,neutral,erikarhanetan,"@erickaxx it would hurt only when you touch it or when it gets hit. But when you don't, it won't  but after a month it wouldn't hurt na!"
1694015832,neutral,pdaonline,Hangin out and drinkin beers with @muffclassic ..dude brought me a new pair of purple kicks.. I'm gonna wear them on the Act III cover..
1694015896,neutral,jk0,Just ordered an ASUS Eee PC.
1694015900,neutral,Honey3223,@smeykunz  *shrugs* So do I but it was too funny plus you know you enjoyed it Tweet Whore ..   Love you..
1694016004,neutral,insic,@farrahdy take a medicine
1694016007,neutral,teganemily,@Rove1974 heyy
1694016064,neutral,calamur,@Meghaaa lol. sounds like don't call me babe  have done that too !! have you thought that over ?
1694016121,neutral,ArunBasilLal,"@JuwalBose oops, eldhose bhai uploaded the same too, Did you read the hindu's article on BarCamp? Binny rocks man"
1694016173,neutral,OUBad,@ginny9577 I'm researching NYC stuff.
1694016205,neutral,millihasawilli,supernatural is back on tonight !!
1694016373,neutral,emprezofrevenge,goin' to casa milan's club house...
1694016396,neutral,heyjenk,"@AndriaAndCo  Don't forget Twitter, the bastard step-child of enablers"
1694016526,neutral,jaecka,Morning.. Coffee and fresh air
1694016874,neutral,Petalice,@MaheshKukreja Welcome!
1694016929,neutral,brittneymm,but omg mummy bought me ice-cream!
1694017029,neutral,enked,@awaisnaseer followed your bro @Junni_Vet
1694017043,neutral,eieip,chatting with the bestest...
1694017070,neutral,davidrules04,if you cant hide the tweetie icon why not change it   http://twitpic.com/4j92o
1694017104,neutral,alyssabernal,"@andrewagarcia That's what's up hah. I'm great, thanks  Just waiting for all the craziness to take off."
1694017165,neutral,tantamani,@deversum good morning Hazel  caffeine-shot?
1694017252,neutral,MisterPine,Realizing that I don't have school today... or tomorrow... or for the next few months.  I really need to get on those job applications!
1694017293,neutral,kagomee,@niuts14 Our weekend was also great... two friends of Julia were here for four days...
1694017418,neutral,miztkn,I'm excited for the things for Jay's room to arrive
1694017437,neutral,Allyface,Ah. Bank holiday morning...reading Elle in bed and getting excited for a roast dinner in Sheering later
1694017444,neutral,sunili,@abstractg @grendel @tigertigercb woohoo! I got the Sunbeam Cafï¿½ Series grinder at Eu Foods for only $198! Epic win
1694017552,neutral,Pjans,@MrRvM ruilen?
1694017579,neutral,xxvikixx,really really wants to go and see Coraline.
1694017621,neutral,yojibee,"@pixelbase @steverumsby I care about Eurovision! And yes, they have a 50% jury-based vote this year  #eurovision2009"
1694032346,neutral,PagakaTysal,"12:46AM. HAppy birthday little sister of mine. Also, good night Priscilla"
1694032353,neutral,sepiaverse,"@ShalG  aaah k..am like a fan incarnated,so kinda like a mutant. till date, Ghalib has never *yet* left my questions unanswered"
1694032392,neutral,hyag,because he @the_real_nash wants to be an honorary Filipino  i'll follow him now ;)) thanks @daxvelando!
1694032499,neutral,sarawang,looking forward to coffee and driving tomorrow. really
1694032515,neutral,eschaton,"@mgorbach They actually use standard speaker wire between them too, with standard terminals, so no soldering involved or anything."
1694032527,neutral,loveisthecure5,www.loveisthecure.net is up! Check it out
1694032536,neutral,ezlyamuzd,YES! Im down to 50% full on my dvr  i was at 98% like 3 days ago... lol I swear if I didnt have a dvr I would never watch tv
1694032658,neutral,roxybisquaint,@stealthgear indeed
1694032738,neutral,Mel71,and we're back in buisiness
1694032772,neutral,Broooooke_,@Emmmaa___ haha was it good? i bet it was
1694032779,neutral,sharonmcl,Heading out to do a relay in the Belfast marathon
1694032845,neutral,jennalee,@marlooz Clever girl
1694032876,neutral,licascream,mmm  eating tostitos &amp;&amp; piknik with spinach dip from S&amp;R. &lt;3
1694032949,neutral,IsabelMosk,Cuba trip booked
1694032954,neutral,OrbitalPete,"@psymon_spark heheh.  Odd though, I thought a couple of the others I'd done were better"
1694032968,neutral,ChineseLearn,@puerhan Hi I have uploaded 5 completely new Chinese Lessons on www.youtube.com/ChineseLearn Please feel free to watch and enjoy
1694032991,neutral,JessicaBooth,"making mashed potatoes, and vegies to go with @JoelyRighteous's t-bone steak for when he gets home"
1694032997,neutral,ErikS1967,"just signed up..so, hello twitter world, here I am"
1694033006,neutral,jobeaz,Oops that would be #edaust09
1694033103,neutral,riccirladder,"@chainsawchelsea If it's any consolation, you're definitely one of the hottest GG's, IMHO"
1694033106,neutral,naor,@elibrody why.. just continue.. i'll keep sitting with crossed legs
1694033113,neutral,erikarhanetan,@issaleuterio did you watch it?
1694033292,neutral,Sir_Almo,right guys i have to go
1694033379,neutral,nocturnalie,@khali_blache Night! Doze well.
1694033409,neutral,kairoer,"@unclelarko not sure I like this way to learn a new language  I prefer to be &quot;on location&quot;, so I can practice, ask Qs and get answers"
1694033567,neutral,lesley007,@jp1983 Ahhh Lincoln...i'll run..see you in 2 hours
1694033570,neutral,Jeffwilson1974,forgot about my old twitter account please follow itsjeff i will stop this account soon...i prefer the address that doesnt have my age
1694033593,neutral,Sandman010,@ work.. This week some new instrumentals.. stay updated
1694033618,neutral,tolks,Today celebrating two new people becoming australian citizens. I am hoping for a good dinner.
1694033625,neutral,Tombell12,is back from TAFE and has bowling in about an hour
1694033628,neutral,almaybrr,@DonnieWahlberg  &quot;donnie rocks&quot; if u could only here it my 2year old runs around every where sayin &quot;donnie rocks&quot;
1694033631,neutral,cartoonmoney,"http://twitpic.com/4j95z - I don't know why, but I LOLd."
1694033660,neutral,mathieule,@srhmae i think 30 bucks and i dunno
1694033663,neutral,EvilChick,@merdujapon Really all that? I'll look for it and will report back
1694033692,neutral,Dutchrudder,"@shaskins too early ,,, I'll spill my corn flakes"
1694033724,neutral,TAVOBLACKWALLIN,@Somaya_Reece naw missed it and the video cool looking sexy
1694033769,neutral,jennalee,@maydbs Its looking like June - nice right?
1694033777,neutral,mokargas,"@monnie Not really, injured so can't do much exercise. The KG's are coming on already. Also still looking to rent some place!!  Fun times!"
1694033805,neutral,Floris,#todo Cleaning the Apartment - again - who keeps making this mess? oh yeah .. me. $10 + hug for the person to help come clean
1694033843,neutral,Kzigge,Prom was awesome.
1694033862,neutral,bleuemoon,good to have a (boy)friend like you
1694033898,neutral,SuperrSophiiex,Joey's getting a new lizard... This should be fun  x
1694033932,neutral,LilPanther07,working the graveyard shift!
1694033942,neutral,deathnotebook,@Maxwell5587 wow. hehehe. mushy-mushy mode.
1694034056,neutral,deucehartley,9100 tweets....just living the rockstar life one tweet at a time.
1694034070,neutral,tns_fan,@dayBdayPolaroid @theteganandsara follow?
1694034093,neutral,barbfh,@maxiec Hope the train remembers the way - they can go a bit loopy on bank holidays
1694034106,neutral,nonamiranti,possessed beyond certainty that she has made the rite decision
1694034112,neutral,misterjt,@DJMel oh I don't love it. Just noting that remix kids seem to
1694034142,neutral,fadedcitylights,@taaaschi It's driving you insane? Really? It's Sterling Knight playing Chad Dylan Cooper on Sonny With A Chance
1694034148,neutral,ItsDawns,"@TerriCook  Well I hope you have had a good weekend and even more so have a good day at work 2moro its already monday here,so far so good"
1694034198,neutral,flupmakintosh,"@RealBillBailey good moring mr bailey, it is my birthday today"
1694034217,neutral,joseacostha,i likee you  a lott lott .  think you really hot hot (8) good night
1694034283,neutral,hong_young,Seen the doctor today. Everything was fine! Might go for ultrasound scan just as a precaution
1694034316,neutral,eridhan,@RobKardashian Hi Rob!
1694034366,neutral,pwinsezz,just got back from rachael's house
1694034444,neutral,mertyTwit,likes the reports from testers of his new package for Synology diskstations  http://plurk.com/p/ror5d
1694034451,neutral,aimee415,Bruno arghhhh i cant wait
1694034455,neutral,victoriabigail,spending a 'girly' day wif my four big sisters! shopping. pedicures and dyeing eachother's hair. ohh yeah
1694034463,neutral,ChineseLearn,@johna404 Hi I have uploaded 5 completely new Chinese Lessons on www.youtube.com/ChineseLearn Please feel free to watch and enjoy
1694034482,neutral,Provencesun,"@katrin_l unfortunately not.my work ties me down 4 the whole summer.but if there's a eu-tour this fall,I'll be there!  I want a rebound"
1694034512,neutral,sofiane_,based on the similarity between &quot;May the 4th be with you&quot; and &quot;May the force be with you&quot; today it's the &quot;Star Wars Day&quot;
1694034531,neutral,Amiology,Would really like to buy death note 1 &amp; 2 later this week  I loved those movies!
1694034633,neutral,kaylanicream,@ELLISNYC we should all be down to earth. don't none of us walk on water  I'm just some horny nerd trying to find my way thru life lol
1694034653,neutral,pogmohoin,"@BethTana Sci-fi junkie, gamer, pianist, gin and tonic drinker, and news addict"
1694034727,neutral,TheUrbanChiQ,Sweet dreams everyone! I am utterly exhausted!!! Nite nite!
1694034782,neutral,rcdiugun,@Abbie12 Thanks! Welcome back!
1694034885,neutral,rubenerd,"@roel247 Thank you good sir, it has been a surprisingly good afternoon, very productive"
1694034932,neutral,jem6782,@Ryanimay Welcome home!  Glad you made it home safe!
1694034997,neutral,hayleybabeyo,"i finished new moon  in 1 day all up. maybe less, im quite proud, now who wants to lend me eclipse haha"
1694035106,neutral,cesface,Ay dios mio! 2 weeks left of college!!! AH CAN'T WAIT!!
1694035117,neutral,jeffbasilio,"yeye! let's tweet again tomorrow, honey"
1694035119,neutral,Samm_xo,@mileycyrus i dnt think i can ever get tired of&quot;The Climb&quot;its just 1 of those sngs u'll always remember  ...
1694035144,neutral,archujonas,@Felitherandom haha. I hope so. I need sleep! lol. But my phone will get his message if he updates us.
1694035158,neutral,discourbanchic,the best things in life are free  x
1694035250,neutral,BassJunkie,@eltonmcmanus  &amp; to you matey
1694035256,neutral,JeeseLouise,off shopping in southhampton with my mummers
1694035333,neutral,one2go,"I go to &quot;User Experience Roundtable Hamburg - Detlev Fischer on Accessibility, BITV Test&quot; https://www.xing.com/events/333622 Don't miss!"
1694035361,neutral,suffianr,"@rezadubsteppa Yeah man, been a while since I heard you spittin'."
1694035407,neutral,ChineseLearn,@lightgood Hi I have uploaded 5 completely new Chinese Lessons on www.youtube.com/ChineseLearn Please feel free to watch and enjoy
1694035419,neutral,Tabz,@mnoxon The fans have found you!!
1694035434,neutral,kungfookid,"I have been called by my friend the bed. It is time to acknowledge the inevitable.  Goodnight All, Hello Sleep"
1694035524,neutral,cragbaby,@ben_grubb Sweet... my friend Kevin is joining us (but I have his #). Look 4 the girl carrying a backpack &amp; boulder pad.
1694035538,neutral,glamourzombie,now we are cuddling.  girl cuddles are so fun and soft
1694035541,neutral,DigitalDuckling,@RaptheRenegade all good! Take a rest
1694035667,neutral,rachellms,"@machfairy dont be gloomy...go out and get urself ice-cream.or gin,whichever"
1694035759,neutral,Kurwaface,@chkndoodie no need to thank  we all just have to keep the good thought!
1694035805,neutral,kanmac,just got back from the long weekend
1694035886,neutral,Aimee326,"@woopow8 Hi, what are you a consultant for?"
1694035916,neutral,PEdmund,Watching Dr. Horrible with @Bobwieck. @jenhansen don't be mad!
1694035923,neutral,zrah,@WOMADABUDHABI  glad you liked it-  he's done loads of arrangements but that was the only one i could find on blip
1694035946,neutral,hollymorris_x,going to Glasgow...
1694035994,neutral,rmam68,@mcosare FIL 461 with cool people like me
1694035998,neutral,Ms_Kanoe,Weekend is over :\ Hope you all had a great weekend
1694036007,neutral,PorsheCaina,@DavidArchie alright!  you should go to the market and haggle them! )
1694036036,neutral,J0ANNER,"@JRulz Hello James, who are you"
1694036060,neutral,StampfliTurci,"@clocsen I accept the blame . But I said &quot;in English&quot; (the language), couldn't say &quot;in British&quot;, could I ?"
1694051002,neutral,batackett,"@18_2 Hey, Thanks 4 The Advice &amp; Support"
1694051006,neutral,jason_2008,@Gailporter morning to u
1694051027,neutral,Tabz,Sleepy Tabz is heading to bed.  Fun night! Listened through the next episode of Joss'd!
1694051030,neutral,lisisilveira,@Imageglow you will have to unfollow some people that are not following you so you can follow new people
1694051062,neutral,amazingphoebe,"got hometh  armed with hair dye, a cherry ripe and cosmo"
1694051127,neutral,Nightsearch,@ryanodonnell Can't you guys do something on CO-OP about Grim Fandango? Don't you wanna see it on XBLA/PSN? Call Tony Plana!  Call Tim!!
1694051260,neutral,CR_Interiors,http://twitpic.com/4j99z - a gift from my boyfriend... this little guy keeps me company at night
1694051346,neutral,thepurplehawk,"@BlakeLewis Oh, I see!  So it's like, morning there, right? Happy breakfast! *thumbs up*"
1694051416,neutral,igeeo,Hello  Back to work today after a week of vacation !
1694051419,neutral,cece_newnew,@AgesTheGreat tell him ill beat him up if he doesnt share
1694051509,neutral,SqueekyPenguin,@marygrrl aww  loves you! way too cute ;)
1694051512,neutral,walkingfungus,Got back from helping my sis with stuff for my niece's 1st birthday. I saw a PSP/DS lite car charger in Toy Kingdom SM for only P250!!
1694051519,neutral,Joelsk_,"@coliwilso  not much blipping lately, but i'll get onto that for you."
1694051551,neutral,jordiebabordie,is gonna have an irish wedding
1694051573,neutral,eistav,@roynuj thank you  Feel much more relaxed now that everything isn't as scary as in the beginning
1694051650,neutral,TerriCook,@mistressmia And U are doing Brilliantly sweetie!!!   Blessings and Joy to you!!!
1694051665,neutral,MsValerie,STEP 1: be a photoshop expert  http://plurk.com/p/ros47
1694051708,neutral,jennhelvering,"What a great day! Time with some family, an amazing voice studio party at my prof's home, and a finance study date with @allyson_marie!"
1694051730,neutral,adriansinger,wlcome @johiw44 - i'm proud of my girlfriend
1694051754,neutral,sophiemarie13,@beltranm hello  I'm up late playing on the internet. I love you!
1694051775,neutral,jayaresays,Just finished studying for Abnormal Psychology. Eek. I still have two more days. I'll do more than fine
1694051794,neutral,natalieexo,toodaayy!
1694051832,neutral,jaybranch,"@JennaMadison Ooh, coffee!  Great idea...  want one??"
1694051864,neutral,my_Fanbase,@amber_benson Looks like fun doing the Macarena with a live band!
1694051924,neutral,stevencohmer,"Hey dudes, 4AM. Please check out my blog at http://stevencohmer.blogspot.com and my youtube channel http://youtube.com/stevencohmer"
1694051976,neutral,jordiebabordie,lol thats the highlight
1694052048,neutral,franzne,@DavidArchie Touch My Hand video = simply amazing.  Love it.
1694052138,neutral,DarrenS28,@atlteabagged ur not blind  i was just browsing &amp; saw ur tweet &amp; figured i could answer ur query plus i wanted to know too
1694052142,neutral,WhitneyPJ,@ehasselbeck braving the standby line @ TheView bright &amp; early today!! hope to hear about your book &amp; hope I get in! 3rd time's the charm
1694052149,neutral,breatheitin,"I know what would make me really tired, put me to sleep and I would sleep good!  ...RICE!!! Lmao!"
1694052168,neutral,othertimes,@ZopflieseJule F...you very very much  willkommen im Twitterland
1694052217,neutral,amarjain,@jnacool I dont understand sensex..but wow!
1694052230,neutral,WillardAlbert,Good day today tomorrow will be even better
1694052231,neutral,Emmmaa___,"@Broooooke_ omg and you never would believe what we did. ahaha, i loved it. but it felt like a movie, but REAL!!"
1694052233,neutral,ChineseLearn,@dominicalevina Hi I have uploaded 5 completely new Chinese Lessons on www.youtube.com/ChineseLearn Please feel free to watch and enjoy
1694052339,neutral,jamesjrn,@djinfrared Sounds pretty cool. Great job man!
1694052377,neutral,xoxoxoe,"took mr timothy for a run, he's quite fast if i hold up his bottom"
1694052530,neutral,BlokesLib,Have a huge block of snack chocolate here. Tis calling my name already
1694052541,neutral,Iamlegend01,@xxJessica94xx Hey what's up? My name is Caleb and I'm your newest follower!!!
1694052542,neutral,isabologna,@jasonhoun Haha of course! That's my favorite album of all time
