tweet_id,emotions,author,content
1964709099,neutral,GinZone,@jenhp But that is such a bummer you couldn't get your book signed. Sigh ...
1964709182,neutral,AlexWT,Here's almost 1 AM and I'm staying with my open window...otherwise I'd suffocate myself.  It's way too warm! Ah ~ I so much miss rains !
1964709381,neutral,hiaudreygrace,@travisricejr Because the ferry that was supposed to take us out changed their schedule. So now I have to fly out on June 30 on a red eye
1964709450,neutral,missanthropy15,@One_Bloody_Poet What's the matter?
1964710138,neutral,xxItsDaniellexx,Work soon. Lame going to miss the @Lakers  Go Lakers! Hope you win!!!!
1964710421,neutral,sunny7422,I need a Xanax and have none
1964710454,neutral,QuelaRenee,@DAEONE haha wtf is that! You don't want me to leave
1964710819,neutral,james998964,Computer pissing me off. 4 gig ram 2.5ghz Dual core and vista freezes...fuck you microsoft...i want win 7
1964710833,neutral,hoopla123,IN PAIN. my big toe got stamped on during the hokey cokey. it hurts so much! anyone have any suggestions to help with it?
1964711228,neutral,ChowsheeSmelsea,"Latest: Saw Animal Collective in Oakland and they were AMAZING! Now, I am trying to clean my room"
1694789755,sadness,michaelmknight,@insic Anytime
1694789761,sadness,song_of_sitra,"I'm going into a spiritual stagnentation, its exploding my ego!. I now realise, i'm not all that great. and I'm ok with that."
1694789807,sadness,Carleijn,My wish came true!  see u
1694789897,sadness,luiz_com_z,"@buchmamsell ist im der Haus... or something like that.  Guten morgen, Frï¿½ulein!"
1694789906,sadness,HayleyBee1,@neillavin300 Soz no ideas. That is a reason i didnt take geography cz i would fall asleep as well. Lmao
1694789974,sadness,melabarrie,@utterhip That is the sweetest loveliest thing for you to say. You made me smile. Thank you for that.
1694790023,sadness,tsuggs721,I absolutely love mike watts from sexy heroes
1694790152,sadness,swimmerjm,FLOODED OUT OF MY HOUSE  !!! Staying with someone in town unless the water stops rising  i may use it as a homework excuse
1694790154,sadness,pcornqueen,@paulina1 Good Morning and Have a Great Day at work
1694790163,sadness,saragarth,@xoCAZZA good stuff!  I'm great thanks! x
1694790193,sadness,z33m,"OMG!! im sooo lazyy... i can't believe im googling for a command/app to close the CD tray.. i tried telekinesis, didn't quite work though"
1694790239,sadness,nicolemissnikki,So why did my internal alarm clock wake me @ 630am?? I have another hour before my external alarm goes off! I'm wide awake tho??
1694790249,sadness,raekristine10,:visiting my friendster and facebook
1694790378,sadness,cookiemonster82,"@pickleshy it's tongue in cheek of some mentalities.There is another one which takes the piss of arabs, but its too long"
1694790439,sadness,Mo3010,"CCï¿½s video for Long Gone premiers today on yahoo, dont miss it: http://new.music.yahoo.com/videos/premieres/ AWESOME video and version"
1694790463,sadness,Yema,"@toastehmonstah Ohh! I got the fourth thing just not the may, ahh thanks."
1694790496,sadness,MVamp_319,2 coins people
1694790504,sadness,dogthesteve,Brilliant weekend.  BRILLIANT I SAY!    In work now and actually working .
1694790593,sadness,yaquaholic,Ahh saved from mowing the lawn by the rain  Now I have plenty of time to go kayaking. Blessed are the rain gods!!
1694790597,sadness,epietru02,home from the beach and only my feet are burned. i am proud of myself and the sunscreen.
1694790633,sadness,PRMurphy147,"Time for the hittin' the hay  Later tweeps. Ala Billy Cunningham, You are all Great Americans!"
1694790690,sadness,runbaby_run,@marieeeeee I so know what you mean
1694790870,sadness,Rachel4fun,Rachel is going to have lunch at baixa. And has a lot of stuffs to do.... Wanna come ?
1694790923,sadness,choco12lab,Congratulations to Manny &quot;Pacman&quot; Pacquiao! You've made every Filipino proud of being a Filipino!
1694790956,sadness,chiniehdiaz,@Marge_Inovera Hi Jakki! Thanks for the hug - right back at ya
1694790995,sadness,FantasticFish,About to have lunch with @Mark_Deakin meeting with the Prof didnt go too badly
1694791013,sadness,TraceyMorroll,@nurseju I treat my hair so badly. It's revenge for it turning grey prematurely
1694791034,sadness,XKirstyxo,"@Galiiit haha, def. That song is EPIC, have fun  i'm listening to new FNB"
1694791126,sadness,PontaNeko,Studio Ghibli for this year; Ponyo! http://bit.ly/whar8 as always it seems to be perfect  we'll be waiting till august for it
1694791277,sadness,chinoeatsworld,shares http://tinyurl.com/czhzb3 another id draft  http://plurk.com/p/rpzmx
1694791299,sadness,psychodwarf,@MicheleKnight Thats beautiful
1694791351,sadness,docbaty,"@mcarvin I don't feel too bad, but not sure to what I should attribute that. Could be cold &amp; flu meds; nap; alcohol; or getting better..."
1694791379,sadness,xxsabina,"Soon we are going to look at a cabaret, it's going to be fun!"
1694791458,sadness,Yossarian66,The muse has me gripped firmly by the throat. Really enjoying my writing
1694791478,sadness,nadiamo,photo session + mother-daughters bonding session = happy me
1694791581,sadness,tsarnick,"@MissxMarisa haha what can i say, you're a great teacher!! you learned from the best... Hannah Montana"
1694791593,sadness,JMensing,Looking forward to a session at the gym
1694791628,sadness,MikeNolan,@andrewdisley @patrick_h_lauke Sefton Park in Liverpool would be good... and 200m down the road from me
1694791660,sadness,anneliese123,@bmthofficial i am seeing you in sydney in 12 days for the third time
1694791682,sadness,crazyethan7,@sophie_lee lol a bugg to school thats awsome
1694791715,sadness,hanaames,Mexican! That's what I'm craving
1694791723,sadness,xxLi,http://www.youtube.com/Lillysan I found out this morning I got 800+ subscribers! Thx!  Check on Lillysan Awards! xx Li
1694791751,sadness,Iren19,May the 4th be with you    Happy Star Wars Day !!!
1694791769,sadness,chanelephant,is drawing a picture for her bubba
1694791808,sadness,MiDesfileNegro,"@_xotashhh I love having days off school, I had one on friday too"
1694791809,sadness,SteveHyden,Glad to see it's a typical Bank Holiday weather wise - I was going to do so much today - yeah right!
1694791813,sadness,swirlyarts,Some goodies bagged at the car boot including some very cute cross stitch birds for my craft room! The man selling was a sweetie
1694791830,sadness,joshie1226,"@kate38381849 haha it's ok. i really don't like getting to other businesses so its Ok,"
1694791882,sadness,JMFailla,White House joins social networking sites &gt; http://bit.ly/15Fo4X - better late than never
1694791886,sadness,Yellowsharpie,good morning!
1694791888,sadness,OhhStephaniee,heading off to schoool. going to have a good day. i just knoww...
1694791925,sadness,amandaclaires,"Screw the reviews, I thought Wolverine was awesome. But not enough Dominic Monaghan for my liking."
1694791963,sadness,NergizK,#vwll2009 Would one of the VWLLers want to add this event to our Ning?   http://bit.ly/BF5sh  Would much appreciate that
1694791964,sadness,sumosam,http://twitpic.com/4jdtx - Springtime is nice
1694791973,sadness,divxdownloads,Download movie  &quot;Still Waiting...&quot; http://tinyurl.com/d9g8sj cool #movie
1694792076,sadness,whippetout,@Catwoman123 Have a good one
1694792115,sadness,rygh,@marika75 music-habits - I'll join your study
1694792122,sadness,AliTechno,Claude Debussy is my homeboy
1694792128,sadness,barkerbell,@MerCuriosJewels Wonderful trip!  Read all 4 Twilight novels.  Completely all consuming and engrossing.  Kinda sad to be done.
1694792129,sadness,Mike_Mehrle,Thanks @8101harris I will have the editing done soon for @hoteleden I see I do a better job behind the camera instead of in front of it
1694792140,sadness,Vickyvsky,@AndyTaylorSonic Yey! holiday Monday in Uk today ... have a chilled day
1694792147,sadness,hotrodsoftware,We expect One Man Band to be released sometime next week
1694792187,sadness,NixieKitty,@dannyvan i could have got you some from work and not paid more than R20 per 2l
1694792197,sadness,lady_frostbite,"@qatesiuradewyo I would cry a little. Wait...no I mean, the mechanical army would be -so- pleased to have proper representation. X-me!"
1694792198,sadness,xNicaaBabyy,@emzyjonas My favourite TV show when i was a kid was.. Bananas In Pyjamas and Teletubbies.  lol Luckyy youuuu going to a JB concert! haha.
1694792239,sadness,RockShowGirl,@cresh182 have fun ! bbq is good ! no matter where it is
1694792261,sadness,danielracovitan,implementing will_paginate  on my website; i love rails
1694792346,sadness,noangelvfc,listening to varsity fanclub
1694792363,sadness,catarino,1 more to 800... which one of your friends deserve a free hug?
1694792397,sadness,MW91,going for lunch soon  with my fave cuzs
1694792401,sadness,blueturtle77,@Wil_Anderson your tweets were awesome  fuck the heat. That's what dencorub is for
1694792415,sadness,pandaonramen,may the forth be with you
1694792418,sadness,antidote,@chelsea_anstee i hope! its in expo! that would be amazing. im trying so hard to make perfection so it is.
1694792427,sadness,Kpucine,@vampirefreak101 Haha ^^ Thanks
1694792434,sadness,Levisen,Is now back at the school working on the bach.project
1694792526,sadness,viv_pinkaholic,"good morning twitter-ers  rise and shine,, just on my way to school"
1694792615,sadness,JackyRobus,@GottfriedJS Gosh but you travel quick....beam me up Gottfried...
1694792616,sadness,remmulpaidualc,"@LauriM could do, will the fact that its bank holiday make any difference? lemme check my money situation also"
1694792627,sadness,fogellee,i'm off to see a movie (&quot;17 again&quot;)
1694792741,sadness,SimplePlan2k8,"Oh, and now Mondays also mean new American Dad!  So glad I watched that show, so funny, and it makes Mondays even better"
1694792746,sadness,halina1979,@AndyACB yes not for putting inside anything else
1694792769,sadness,Tittch,@phomor someone's horsing about. Btw Hubb feels the same about twitter. He's naming @towerofbabble as the other party
1694792786,sadness,pinkcitygirl,Monday...Funday!  Wake up people...and keep me awake please   Today is going to be a long one..I can already feel it. Eww
1694792835,sadness,Shaz4him,Alexia has clogged up twitter...... again.... so I thought I'd post a tweet. Um... Just had a shower!!  Now I will have a drink! Teehee...
1694792956,sadness,roxtinina,whoa. that was some showering session
1694793006,sadness,Denissahady,@babygirlparis where are you going paris?
1694793013,sadness,Tetris_Jeff,"Especially hard to get out of bed with myself this morn Cuz I'm hot  , Now running late stuck in front of the mirror checking Myself Out"
1694793028,sadness,hannahbabyxo,@Sophhs &amp; i are lucas till &amp; david henrie lovers. both boys are very cute  but @Sophhs you can have lucas &amp; ill have henrie  DEAL
1694793057,sadness,oliviabattyos,@ninaaacooperrr don't not come in  i love you... and it's your last week and you need to see me..... you're hot
1694793058,sadness,BuzzyBas,ready to go home
1694811321,sadness,albaim,"* News Flash * MegaRedPacket, Your Instant Internet Empire (Early Bird Launch) check this DEAL out   http://mega-redpacket.com"
1694811386,sadness,greenwoodma,@morganmg starbucks? I thought u were trying to b good?!
1694811432,sadness,blossommorphine,&lt;---My expression watching this again: http://tinyurl.com/eqbwe
1694811455,sadness,SuzeMuse,@jeffparks naw...I'll keep you in. Turns out you have the odd nugget of wisdom.
1694811459,sadness,laflour,@talktomikesmith yep. but  what does it mean?!  Would you think outside the box to make name very clear what exactly is wrapped and why
1694811488,sadness,woranuch,"@fawn_s  Accept it, you can't do anything, can you?"
1694811541,sadness,stephibobz,Aparantly it's #starwarsday so enjoy  don't quite know what your Kent to do but be happy anywho!
1694811590,sadness,thewaiting,Just made the perfect fried egg
1694811642,sadness,PHAYANAGA,is going to finish his last assignment. THEN GO TO BED.
1694811651,sadness,xlxblondiexlx,"Went to see Priscilla Ahn last night, was amazin! so were the bands before her actually"
1694811767,sadness,kim_lovely16,"thanks for following, @deee_earl"
1694811784,sadness,chelsea_anstee,i am going to be disgraced with myself for life if i don't make it in next year. being a perfectionist sucks. good luckkkk
1694811852,sadness,NatSaysRAWWWRR,uploading pictures on myspace
1694811856,sadness,Pobbles,"@AirheadUK washing off, comp was great..more people and FAB atmosphere. 1st in dist. and 2nd in exp. sess."
1694811858,sadness,draconiams,4th may officially announced as 'bad luck day' ..
1694811868,sadness,debbie00486,@cassusriff Yes! I feel the same.  I've still got lots in boxes.  It's so fun though.  Got to my new place yesterday.
1694811886,sadness,joshuak92,@ingegoesbroadwa sounds like you're having a great time
1694811931,sadness,drjohndc_blog,"@DhruvChadha welcome back to school, don't study too hard, take time off and smell roses too"
1694811943,sadness,MissxMarisa,"@tsarnick Yeah, you better be sorry! I can't believe you, kiss my sass!!!"
1694811954,sadness,Sue112,@jimmymarsh617 awesome job last night!
1694812102,sadness,stsally,"@mikeyway http://twitpic.com/449yj - If I say &quot;Mystery Science Theatre 3000&quot;, does that mean anything to you?"
1694812346,sadness,TizBanana,@BecaBear 1000 = make sure it has the word poo or balls in it  Underbelly DOES suck balls... I gave up on it in wk 3.
1694812404,sadness,finalmarch,"@error505 Yeah, and apparently so were you. But then you removed it..."
1694812445,sadness,juliaa_x,"yes, i am quite unsure aswell  haha"
1694812451,sadness,Fitzchev,@Lagaffe it's just one day... do a week of 60hrs to compensate
1694812470,sadness,sonicelement,Currently working on a collab with Alynn Carter called Lost Inside which I'm very excited about
1694812514,sadness,MikeyPalmer,Working on Canada Shoots information.  Coming your way soon if you have expressed interest and I have your email address . Eh!!!
1694812603,sadness,thibet,back to my interesting emails...
1694812608,sadness,mecakes,@turkeyburkey whatever do you mean?
1694812613,sadness,shellrawlins,I am freezing
1694812668,sadness,Estrella_Felina,"iï¿½m boring - bad weather today, watchingn alias and having fun  with my boyfriend"
1694812715,sadness,devonanne21,its funny you said we'd never make it and look how far we've come....  IM BACK ON HEAHHH!  um. yeah. school :/
1694812799,sadness,katreeennn,fun on facebook.
1694812870,sadness,c_a_t,"Cool music collection, can be used for non-intrusive background music - music from keygens!   http://www.keygenmusic.net"
1694812881,sadness,nicoley_poo,3oh!3 on the radio  they were amazing yesterday.
1694812905,sadness,armoredsaint,@jrathburn Good mornin' Jason! Ready for a fresh new week as well!
1694812911,sadness,dylanholliday,@Brrridgett I already know what happens on Supernatural.
1694812962,sadness,vivpeyrat,finishing up at the studio  NEW SONGS UP ON MYSPACE tomorrow MAY 5th
1694812972,sadness,RosalieWilliams,@iMcFly I didnt save those links! I dont need distractions.. I just need motivation
1694812981,sadness,chelseaftw,"the maccabees new album is a winner ,everybody should take a listen fact"
1694812984,sadness,vulgrin,"Going to be buckling down this week. So, relief for my twitter followers from my inanity. Enjoy my silence."
1694813016,sadness,ElectroEmma,We'll write a song that turns out the lights &lt;3
1694813034,sadness,danielstoker,May the 4th be with you  #starwarsday (via @dordali)
1694813071,sadness,novemberlight,"@taylorswift13 Hello, yourself. Enjoy London. Watch out for the Hackneys. They're mental."
1694813090,sadness,veruh,Going with Chantal to her aunt.
1694813132,sadness,JustAJustin,"Very tired! Dinner good, then churro's were good!"
1694813187,sadness,beezan,"@sswayze  thanks 4 the follow, Sean."
1694813268,sadness,pedro_rosas,"So happy, my VStudio shortcuts are backkk"
1694813543,sadness,michaelmcilwee,Off to class .... Longggg day
1694813596,sadness,al_cr,New article about band called MGMT @ ATBFM.SOLIDSYN.NET
1694813625,sadness,Xhumonne,"incredibly cliched at this point, but May the Fourth be with me today!"
1694813635,sadness,scorpion_sting,feel like going home and sleep till the next day!
1694813641,sadness,ryan_face,"Oh yeah, Radio1 is SO playing Earth, Wind and Fire"
1694813647,sadness,locomotivity,@Stephkerchner heard through the grapevine that we might see you around today. Looking forward to meeting you.
1694813666,sadness,Xx_Janine_xX,is online shopping...fantastic
1694813669,sadness,kheyanne,looking for new ideas for my blog
1694813723,sadness,Olilawford,@lydia_teamgreen Marriage course is not running on either of the bank holidays in May. Back and running next week
1694813735,sadness,billibelle,"this is vicky spamming belle's twitter! anyway, she's rainbows on dreamwidth!  i got her an invite code wahahaha"
1694813761,sadness,henaxxru,@WestEndActress It's well good!!
1694813798,sadness,tomfaulkenberry,"I think my bicycle and I just freaked out a custodian, who wouldn't have let me in the building if I didn't let myself in with a key"
1694813799,sadness,Sweena,@antony Hahahahahahahahahah! That tickled me so much!
1694813800,sadness,pj_endrinal,@miraaaaa hahaha. you should eat then!
1694813807,sadness,rvivek,installed ubuntu 9.04 on my office lap! yaaaaaaaaaaaay!   &quot;install under windows&quot; feature rocks!! #awesome #ubuntu #excited
1694813817,sadness,Shadiii,in the mood to listen to some Reg stuff  (Sir told me: U used to be a huge fan of mine but now it seems you've forgotten my songs!!!) )
1694813936,sadness,willlArd,fucken tired as fuck  it's sunny.. good day? deffff
1694813967,sadness,blue_cupcakes,@chrismic That's the song I mean
1694813977,sadness,ashley_elayne,@Danielle_Jane14 okay well then now i don't feel so bad lmao
1694813989,sadness,Shadiii,in the mood to listen to some Reg stuff  (Sir told me: U used to be a huge fan of mine but now it seems you've... http://ff.im/2zaF4
1694814119,sadness,JWard86,hopes tonight is an okay night
1694814140,sadness,m0ntassar,"@MMM even if I was drunk, I'd think about using a fake/temporary mail address"
1694814189,sadness,Elle_Sterling,weathers let me down this morning...ugh!...hada gd nite tho!
1694814218,sadness,therealsecret,@utterhip U r welcome pal  u truly deserve 2 be followed
1694814219,sadness,ilicco,"@iaindodsworth Ha, yea you are so not allowed days of rest, way too many interesting ideas to incorporate into tweetdeck"
1694814233,sadness,mcofficial,@Kaat11 yes I am
1694814288,sadness,safia_,"@DNEZTHATSME aw, virtual hug! lol i was just about to come to your page and say aah no congratulations? but you did"
1694814334,sadness,MostHatedJu,"Baq to sleep i go  no the headach starts , if its not 1 its da other"
1694814358,sadness,MIZZWALKER,I WISH I LITERALLY COULD FUCK JUST ABOUT EVERY NIGGA IN THE WORLD...IMA NYMPH
1694814507,sadness,creamstatic,"trying to record my audio source, maybe I need a specific program @vhadZe I'm good thank you  hehe"
1694814535,sadness,ReesForCongress,@davidspruell Just ripping here.  That ad buy I was going to speak w/you about looks to be on hold for a bit. Company changed hands. :-/
1694814549,sadness,kellz326,"@RobHolladay I added it, are you still awake?"
1694814595,sadness,thatissodope,@meriel I know it's not meeeee. Im surprised either  At least I get to laugh at myself UNLIKE SOME OTHER PEOPLE )
1694814609,sadness,Fuzzy2230,@RQOCJD if they try ill hack into the mainframe of the internet database and unban them!!!it may take a while but I WILL!...im high
1694814640,sadness,stephaniemcg,"Awsome workout! Shower n then work, nice"
1694814719,sadness,kshaidle,"@fightking Yeah, 'Age of Aquarius' IS a pretty scary song"
1694814722,sadness,jaimecml,@kimberleymcleod I'm in Brighton and I work in the city - you?
1694814728,sadness,iRosaria,@Sunshineliron that was awesome!!
1694814756,sadness,flatleaf,@duskyazure yeah that sounds more sensible. thought you had a heston bleumenthal moment of genius somehow!
1694814834,sadness,wiseleo,"@grentone If you have specific questions, let me know. Always good to have them when writing stuff. Well, I am off  Have fun!"
1694814852,sadness,stargirlgeorgia,may the 4th be with you! HAPPY STAR WARS DAY!
1694814869,sadness,rod_k2,Trued a rim!  I'm getting good at this! o_O
1694814871,sadness,kishorcariappa,@thomasapdewi he always brightens up &quot;the week&quot; ?
1694814890,sadness,kimtagg,i'm yours.  hahahaha jason mraz &lt;3 lol
1694814919,sadness,docbaty,@mcarvin That's tonight?! Cool
1694814951,sadness,heidiheartshugs,@lorenanne I look forward to having one very soon
1694814971,sadness,kimdill,@babygirlparis Have a fantastic time in paradise and drink a few Margeritas for me
1694833134,sadness,LaurasJewellery,"@PaperCakes lol, I haven't made anything yet, I've just spread all my supplies out over the dining room table"
1694833198,sadness,holidaycarclub,"Sydney - Toyota - Landcruiser - 1996 - $10,000  - new ad received and will be posted on the HCC site soon"
1694833319,sadness,Amolskyhigh,Yes we Can  make it ......Obama
1694833354,sadness,Sparquel,"Good morning Tweepsland! Makin' it a great Monday! Huge shout out to all my followers .. muah, muah! I appreciate you all"
1694833406,sadness,fabsh,@dholbach Sounds good. &quot;This patch was brought to you by ...&quot;
1694833427,sadness,moanyboot,"@colinkelly all the more reason to do ur highers later in life,vodka is a great study aid.45xy + 54pq=a 70 ml measure.I got an A in Maths"
1694833521,sadness,gmxcrew,@Macintoshtipz I'm entering your contest
1694833559,sadness,SumitPandey,and were going to pune tomorrow
1694833700,sadness,MrsLovettesPies,@santoscarmen that's a lot of mangoes.. haha  baka naglilihi ka ahh?? haha  joke lang carmen
1694833739,sadness,peteste,http://snipurl.com/hbp3g  Canalway Cavalcade over in 'little venice' near Warwick Avenue - on today too
1694833859,sadness,patty_torres,"has got my xbox back  , i have a really sore knee cant walk"
1694833862,sadness,ManonHope,Go to school :/ Reviens ï¿½ 15h30
1694833976,sadness,recklesslife85,Roll on Thursday
1694834057,sadness,x_kim,claires party was amazing!    headache.
1694834096,sadness,wirbelwind1111,"is almost done with the third/chapter cover page, yay"
1694834102,sadness,ticktick_BOOM,now i'm in hmv
1694834111,sadness,_millie_h,had the best weekend
1694834152,sadness,markbrown83,"WANTED: New liver and kidney, glass of wine would be good toooo"
1694834169,sadness,leonward,@ccr_harris  There were way more than two! Ten hours of real-ale takes it out of you
1694834294,sadness,Emma_Collins,seen loads of new photos and stuff of new moon and cant wait  lol (L) Taylor lautner lol   takes his shirt off 3 times yum =]... lol
1694834298,sadness,mjepson,Respect to @fresh01 for the Heineken man bag  http://twitpic.com/4jdrg
1694834316,sadness,tsarnick,@MissxMarisa you the the Queen of Sass oh Scenie!!!
1694834366,sadness,KlownDogg,@nanere awwww... I'm sorry! I changed the picture... just for you! Because you rock like that!
1694834389,sadness,Fatrachel,ah good idea. library seems to work  thats why i'm not there obviously.
1694834391,sadness,K4Ge,@Apachekiller Should I worry?
1694834414,sadness,JennyMagda,When you see someone without a smile pass them yours
1694834428,sadness,JaLyTi,STILL TRYING TO GET THIS ALL FIGURED OUT?!!!!
1694834453,sadness,LeviLetocest,i really should be in a bad mood. but.
1694834486,sadness,lisalisax2,GOOD LUCK ON FINALS EVERYONE!!!!!!!!!!!!!!!!!
1694834615,sadness,fajarjasmin,@aulia &quot;alternate means of acquisition&quot; sounds sorta noble
1694834627,sadness,bloodypaws,@pourpresheep lol. thanks babe!
1694834638,sadness,talk2myShirt,@lbruning it's called: dedicated
1694834639,sadness,beccaxshmecca,Playing see you again-miley cyrus in the shop
1694834678,sadness,bmthofficial,@brittanybannana is not too hot and not to cold
1694834717,sadness,glambertshan,@Oprah an oprah guest if ever i saw one  http://tinyurl.com/d39x4n
1694834742,sadness,Jlwycoff,@peacecharade you will be great! Have a wonderful first day
1694834767,sadness,amazingphoebe,"@sebby_peek mkay :/ did you tell him on msn? bfgurelgbsr yeah, i guess so, i don't know if i like it, i'll wait till i get your opinion"
1694834781,sadness,amyxox,@mynkeymonkey CONGRATULATIONS! How lovely
1694834800,sadness,sammcote,gooooood morning
1694834806,sadness,martynik,"feelin' somewhat down; ugh, i don't want to have an exam! oh well... 5 days baby!"
1694834822,sadness,likezerogravity,"Hey David! Gone on the Eye yet? It's my birthday, and you singing @ Ipswitch-best present ever! Have fun breakfast hunting!"
1694834933,sadness,hiofatoni,MY first pos
1694834973,sadness,paulderb,@jimrhiz last reply  a scholar in US Homeland Security said an ontology was created for it &quot;and everybody hated it[s prescription].&quot;
1694834991,sadness,alyne_,@greekdude be patient  you'll get it soon
1694835005,sadness,super_carolin,"@taylorswift13 We welcome you, Taylor ) Although it's raining :// Can't wait for your concert  x"
1694835011,sadness,thejoanator,I'm a bit happier now. Found a bit of motivation in Physics. I know I won't do well for the paper but at least I've started revising
1694835025,sadness,hugoduraes,The 10 Coolest Foreign Words The English Language Needs. Check the number one. Amazing!  http://is.gd/s9B1
1694835084,sadness,el_perverso,finish some sketches und then go out an skate! Yeeeehaaa! got a new deck
1694835092,sadness,sanna_o75,@JawshE It starts again June 14
1694835127,sadness,joshcoop,@EnchantedStar it can only get better.
1694835175,sadness,gemmaburton,"I was right, street market + rain = not a good idea! Am at home now with the fire on and a bacon sandwich yummmmm"
1694835214,sadness,amythemermaid,this goes out to the one n only smirker   cheers dave!  aka jak  aka the best chest ever! ? http://blip.fm/~5jjcc
1694835313,sadness,_mella_,"I don't believe it, my puppy likes brussels sprouts!"
1694835388,sadness,minnieburley,@trekkerguy Have already had a great day!  Enjoy your Weeties!
1694835471,sadness,_Zuzu,Hello Twitter
1694835507,sadness,elmoashley,school then game oh joy  totally not lookin forward to this day
1694835508,sadness,cloverdash,@leannenufc Go for it! Chinese sounds yum!
1694835528,sadness,Davinabee,up at 4:30am west coast time..gettin ready to catch my flight back home..soooo excited to go back to my two fav boyzzzz  puppy n BF
1694835535,sadness,R0undB0y,Happy six months for me and her
1694835633,sadness,eeyaah,im so new!! and i need ur help
1694835645,sadness,theospencer,hopes everyone is having an amazing bank holiday monday. NO WORK
1694835761,sadness,juliaa_x,"talking to sam on msn, twitter is so 5 minutes ago"
1694835769,sadness,cassiewills,listening to David Archuleta album it's amazing
1694835789,sadness,therealsecret,@HemalRadia Hello pal..nice 2 c u today...have a gr8 week
1694835857,sadness,martinely,"Ride bmx on the beach in Burgas, after careoke night"
1694835867,sadness,Miss_Janey,my music http://www.myspace.com/janedurkin
1694836010,sadness,yeyeismynicki,listening to her stolen music. just loved it cause its free!
1694836060,sadness,bmx_ballar,"skipping school w/ carleigh today, both of us barley got an hr of sleep last nite. i got a new bby kitten! shes all black"
1694836084,sadness,missphiaelle,"Calling it a &quot;night&quot; abt an hour early.  All brain activity will be prorogued until further notice.  Happy journeying, everyone!  x"
1694836110,sadness,linnjeanette,@Mariakri are you and melissa celebrities now?
1694836115,sadness,Thyrist,"Polly Scattergood's new single out today! Download the Please Don't Touch EP on iTunes, it's ace!"
1694836122,sadness,scraliontis,"@popey you are right, enjoy the lasagne,"
1694836167,sadness,jonbergan,"@NHBS We don't really offer that service as we're web/graphic designers and not desktop publishers. So, I thought maybe you could help?"
1694836168,sadness,sweetlyaroundme,@Shazmir b/c you catnapped...cats always have weird dreams
1694836169,sadness,taasshhh,Dancing was alright todayy still doing Jai Ho!!
1694836193,sadness,iKasperr,"@jenniferjayy so long, farewell! &lt;333 Have a super amazing day! I'm going to sleep."
1694836238,sadness,alleeschlitz,Panera Bread potato chips are the best at 715 in the morning.
1694836256,sadness,Mannydas,"been playing UFC Unleashed 2009 demo, its a impressive game, got the Apprentice on now, Lazy Monday"
1694836282,sadness,peace_,@ckjchambers I agree the G B Reef got my vote  #queensland
1694836319,sadness,JulzM,@Maab You weren't feeling well today? Meh blue tongue I did warn you.
1694836338,sadness,mstashwick,"NIN App Gets Rejected by Apple, Reznor Threatens to go Jailbreak - always entertaining  http://viigo.im/sXB"
1694836342,sadness,georgiec94,@niveauxbandit heyy are you ok...? i know it sucks having her in you dorm... but i assure you it will be ok
1694836374,sadness,jentyers,@ddlovato  i just saw your performance on the ellen show. we're so behind in australia  you were AMAZING and have such a wonderful voice!
1694836379,sadness,rebekahnew,ah just finished making tea for tomorrow night
1694836431,sadness,UzEE,@HamzaZafar That's the problem. DNS isn't working  uTorrent and DestroyTwitter are working while everything else is down.
1694836450,sadness,Valeriejayne,"@marieosmond See you October! Love the new book, when's the next one out?"
1694836453,sadness,kbodnar32,@hueypriest guess that depends on if you want to be on the jury
1694836454,sadness,rocketjsquirrel,@susanasantos CONGRATULATIONS on the test!
1694836461,sadness,erikarhanetan,@rhyanoutrageous thank you
1694836483,sadness,pcornqueen,@TracyeDukes Good Morning and thanks for the Retweet
1694836509,sadness,Yeeekirstielee,@natalietran not to seem like some crazy paedofile typing with one hand and fiddling with my willy in the other but you the coolest ever
1694836547,sadness,treewatcher21,@AlexTrup Thx
1694836570,sadness,Sparkie89,@DickieA YAY!!! I'm glad that I'm not the only one who is about to sign away their soul to Twitter and Facebook!  welcome! xxx
1694836590,sadness,aussiemcflyfan,@xo_mcflyandjb hey! i loved your chapter!! more soon okay?  xx
1694836642,sadness,dcno1,is now on twitter.....
1694856199,sadness,KamekaD,Morning Twitterland! Countdown to TCI begins again... Will get through Monday to Wed. knowing that I'm outta here on Thursday! Woo hoo!
1694856201,sadness,LauraPls,I'm still pumped from the concert saturday. 17/7/09 here i come
1694856223,sadness,ankurb,"@ashumittal @twilightfairy #wci hashtag simply isn't dying out anytime soon, is it."
1694856238,sadness,stePRINCE,"his footy, and getting krisnan inu back on the team  / also, twitter, get rid of the ridiculous character limit."
1694856251,sadness,Tas_E,"@shotdown Haha, she's up here to stay, it's nearly 2 hours on the coach for her to get here, may not be convenient for an hour of TV!"
1694856296,sadness,rossautomatica,@Emily_Morden ..be at richard's. if not then i'll see you when you/we get back  good luck!
1694856302,sadness,AndyWright77,@dayv79 haha I just playing
1694856391,sadness,BiancaCullen,@katie_andhearts Fingers crossed
1694856438,sadness,DawnCompton,@twochix1 I want to see David cook!!
1694856445,sadness,aweekes,@NakedSoap @dandineen lol yep sure do... although I must get out the house today !!!
1694856514,sadness,monchito,@matthew_nl they're bees that will be trapped into my honeypot
